678,3,508,3,192,3,65533,3,1138,3,2587,3,65533,3,331,3
674,3,71,3,193,3,65533,3,1138,3,2813,3,65533,3,329,3
674,3,93,3,192,3,65533,3,1143,3,2813,3,65533,3,329,3
673,3,108,3,192,3,65533,3,1140,3,2814,3,65533,3,329,3
674,3,140,3,190,3,65533,3,1138,3,2814,3,65533,3,329,3
673,3,182,3,192,3,65533,3,1138,3,2814,3,65533,3,331,3
674,3,724,3,193,3,65533,3,1138,3,2814,3,65533,3,329,3
674,3,234,3,192,3,65533,3,1135,3,2814,3,65533,3,329,3
673,3,284,3,192,3,65533,3,1140,3,2813,3,65533,3,329,3
673,3,325,3,190,3,65533,3,1140,3,2814,3,65533,3,329,3
673,3,374,3,192,3,65533,3,1140,3,2813,3,65533,3,329,3
674,3,401,3,190,3,65533,3,1137,3,2813,3,65533,3,329,3
674,3,827,3,192,3,65533,3,1142,3,2753,3,65533,3,329,3
673,3,895,3,192,3,65533,3,1140,3,1251,3,65533,3,329,3
674,3,498,3,192,3,65533,3,1138,3,2813,3,65533,3,328,3
673,3,517,3,192,3,65533,3,1142,3,2814,3,65533,3,331,3
673,3,526,3,190,3,65533,3,1142,3,1269,3,65533,3,329,3
673,3,596,3,192,3,65533,3,1137,3,1256,3,65533,3,329,3
671,3,615,3,192,3,65533,3,1149,3,1270,3,65533,3,331,3
673,3,818,3,192,3,65533,3,1138,3,2813,3,65533,3,329,3
673,3,747,3,190,3,65533,3,1140,3,1253,3,65533,3,329,3
673,3,663,3,190,3,65533,3,1164,3,2814,3,65533,3,329,3
673,3,695,3,192,3,65533,3,1140,3,1258,3,65533,3,331,3
674,3,594,3,193,3,65533,3,1135,3,1258,3,65533,3,331,3
673,3,158,3,193,3,65533,3,1146,3,1251,3,65533,3,331,3
671,3,164,3,193,3,65533,3,1142,3,1253,3,65533,3,331,3
671,3,595,3,191,3,65533,3,1175,3,2812,3,65533,3,331,3
673,3,569,3,193,3,65533,3,1172,3,2581,3,65533,3,331,3
678,3,548,3,195,3,65533,3,65533,3,2750,3,65533,3,332,3
676,3,560,3,196,3,65533,3,65533,3,2812,3,65533,3,334,3
674,3,161,3,198,3,65533,3,65533,3,2587,3,65533,3,335,3
675,3,161,3,209,3,65533,3,65533,3,2806,3,65533,3,692,3
673,3,65533,3,65533,3,65533,3,65533,3,2799,3,65533,3,692,3
673,3,573,3,65533,3,65533,3,65533,3,2570,3,65533,3,692,3
675,3,694,3,65533,3,65533,3,65533,3,2578,3,65533,3,692,3
676,3,202,3,65533,3,65533,3,65533,3,2572,3,65533,3,694,3
675,3,671,3,26,3,2158,3,65533,3,2578,3,65533,3,694,3
676,3,65534,3,2,3,65533,3,65533,3,2574,3,65533,3,694,3
676,3,705,3,65533,3,65533,3,65533,3,2574,3,65533,3,694,3
675,3,709,3,65533,3,65533,3,65533,3,2574,3,65533,3,694,3
678,3,719,3,65534,3,65533,3,65533,3,2574,3,65533,3,692,3
678,3,698,3,36,3,65533,3,65533,3,2580,3,65533,3,692,3
676,3,684,3,63,3,65533,3,65533,3,2571,3,65533,3,694,3
676,3,726,3,72,3,2504,3,65533,3,2572,3,65533,3,694,3
678,3,898,3,78,3,65533,3,65533,3,2574,3,65533,3,692,3
675,3,697,3,94,3,65533,3,65533,3,2577,3,65533,3,694,3
676,3,845,3,113,3,65533,3,65533,3,2572,3,65533,3,694,3
675,3,841,3,158,3,65533,3,65533,3,2577,3,65533,3,694,3
676,3,840,3,135,3,2247,3,65533,3,2572,3,65533,3,694,3
675,3,758,3,158,3,65533,3,65533,3,2572,3,65533,3,694,3
675,3,755,3,160,3,65533,3,65533,3,2797,3,65533,3,692,3
676,3,706,3,128,3,65533,3,65533,3,2576,3,65533,3,694,3
676,3,210,3,137,3,65533,3,65533,3,2572,3,65533,3,692,3
676,3,166,3,93,3,65533,3,65533,3,2578,3,65533,3,694,3
675,3,196,3,264,3,65533,3,65533,3,2577,3,65533,3,694,3
678,3,525,3,831,3,65533,3,65533,3,2578,3,65533,3,692,3
676,3,495,3,833,3,65533,3,65533,3,2582,3,65533,3,694,3
678,3,552,3,65533,3,65533,3,65533,3,2578,3,65533,3,694,3
676,3,739,3,65533,3,26,3,65533,3,2574,3,65533,3,692,3
678,3,468,3,65533,3,28,3,65533,3,2802,3,65533,3,694,3
673,3,395,3,65533,3,72,3,65533,3,2802,3,65533,3,694,3
65534,3,65533,3,65533,3,72,3,65533,3,2800,3,65533,3,694,3
673,3,382,3,65533,3,88,3,65533,3,2799,3,65533,3,694,3
671,3,388,3,65533,3,83,3,65533,3,2802,3,65533,3,694,3
847,3,382,3,65533,3,93,3,65533,3,2799,3,65533,3,694,3
679,3,372,3,65533,3,123,3,65533,3,2800,3,65533,3,694,3
604,3,710,3,65533,3,125,3,65533,3,2574,3,65533,3,694,3
680,3,315,3,65533,3,174,3,65533,3,2582,3,65533,3,694,3
570,3,676,3,65533,3,209,3,65533,3,2574,3,65533,3,695,3
659,3,708,3,65533,3,223,3,65533,3,2576,3,65533,3,694,3
643,3,2451,3,833,3,236,3,65533,3,2578,3,65533,3,694,3
645,3,2453,3,65533,3,244,3,65533,3,2578,3,65533,3,694,3
643,3,244,3,65533,3,249,3,65533,3,2578,3,65533,3,694,3
642,3,244,3,65533,3,251,3,65533,3,2800,3,65533,3,694,3
643,3,245,3,65533,3,250,3,65533,3,2580,3,65533,3,695,3
641,3,240,3,65533,3,252,3,65533,3,2577,3,65533,3,695,3
641,3,243,3,65533,3,283,3,65533,3,2578,3,65533,3,694,3
553,3,245,3,235,3,318,3,65533,3,2578,3,65533,3,694,3
555,3,238,3,65533,3,332,3,65533,3,2578,3,65533,3,694,3
550,3,256,3,275,3,65533,3,65533,3,2576,3,65533,3,694,3
543,3,242,3,225,3,2796,3,65533,3,2800,3,65533,3,694,3
543,3,240,3,223,3,65533,3,65533,3,2576,3,65533,3,694,3
541,3,680,3,223,3,65533,3,65533,3,2580,3,65533,3,695,3
542,3,240,3,223,3,65533,3,65533,3,2574,3,65533,3,695,3
545,3,242,3,232,3,65533,3,65533,3,2799,3,65533,3,695,3
545,3,274,3,65533,3,65533,3,65533,3,2574,3,65533,3,694,3
617,3,354,3,65533,3,65533,3,65533,3,2799,3,65533,3,695,3
559,3,419,3,65533,3,65533,3,65533,3,2800,3,65533,3,695,3
647,3,491,3,65533,3,65533,3,65533,3,2800,3,65533,3,695,3
607,3,546,3,65533,3,65533,3,65533,3,2799,3,65533,3,695,3
621,3,717,3,65533,3,65533,3,65533,3,2574,3,65533,3,695,3
664,3,1717,3,65533,3,65533,3,65533,3,2800,3,65533,3,694,3
673,3,609,3,65533,3,65533,3,65533,3,2800,3,65533,3,695,3
680,3,534,3,65533,3,65533,3,65533,3,2797,3,65533,3,695,3
675,3,429,3,65533,3,65533,3,65533,3,2753,3,65533,3,694,3
537,3,398,3,65533,3,65533,3,65533,3,2797,3,65533,3,694,3
675,3,362,3,65533,3,65533,3,65533,3,2797,3,65533,3,694,3
676,3,288,3,65533,3,65533,3,65533,3,2795,3,65533,3,695,3
275,3,912,3,65533,3,65533,3,65533,3,2739,3,65533,3,695,3
257,3,899,3,65533,3,65533,3,65533,3,2797,3,65533,3,695,3
207,3,896,3,65533,3,65533,3,65533,3,2746,3,65533,3,695,3
117,3,902,3,65533,3,65533,3,65533,3,2753,3,65533,3,695,3
88,3,897,3,65533,3,65533,3,65533,3,2751,3,65533,3,697,3
58,3,894,3,65533,3,65533,3,65533,3,2757,3,65533,3,175,3
65533,3,903,3,65533,3,65533,3,65533,3,2744,3,65533,3,257,3
675,3,1683,3,65533,3,65533,3,65533,3,2795,3,65533,3,108,3
678,3,914,3,65533,3,65533,3,65533,3,2795,3,65533,3,692,3
678,3,924,3,65533,3,65533,3,65533,3,2744,3,723,3,695,3
678,3,890,3,2551,3,65533,3,65533,3,2760,3,123,3,692,3
678,3,876,3,65533,3,65533,3,65533,3,2751,3,156,3,694,3
678,3,882,3,65533,3,65533,3,65533,3,2746,3,181,3,694,3
678,3,888,3,65533,3,65533,3,65533,3,378,3,209,3,692,3
678,3,950,3,65533,3,65533,3,65533,3,387,3,65533,3,694,3
678,3,967,3,65533,3,65533,3,65533,3,235,3,65533,3,694,3
678,3,972,3,65533,3,65533,3,65533,3,293,3,65533,3,694,3
675,3,976,3,65533,3,65533,3,65533,3,425,3,65533,3,692,3
676,3,1059,3,65533,3,65533,3,65533,3,328,3,65533,3,692,3
676,3,985,3,65533,3,65533,3,65533,3,317,3,65533,3,692,3
676,3,1679,3,65533,3,2813,3,27,3,305,3,65533,3,692,3
676,3,1682,3,65533,3,65533,3,75,3,301,3,65533,3,692,3
678,3,1684,3,65533,3,65533,3,86,3,302,3,65533,3,692,3
678,3,1686,3,65533,3,65533,3,61,3,301,3,65533,3,692,3
676,3,1688,3,65533,3,65533,3,64,3,302,3,65533,3,692,3
671,3,1683,3,65533,3,65533,3,87,3,304,3,65533,3,692,3
678,3,1681,3,65533,3,65533,3,128,3,398,3,65533,3,692,3
676,3,1681,3,65533,3,65533,3,155,3,311,3,65533,3,692,3
650,3,1679,3,65533,3,65533,3,197,3,65533,3,65533,3,692,3
649,3,1676,3,65533,3,65533,3,221,3,354,3,65533,3,692,3
632,3,1676,3,65533,3,65533,3,238,3,310,3,65533,3,690,3
623,3,1676,3,65533,3,65533,3,264,3,330,3,65533,3,692,3
620,3,1676,3,65533,3,65533,3,275,3,389,3,65533,3,692,3
622,3,1676,3,65533,3,65533,3,290,3,311,3,65533,3,692,3
621,3,1676,3,65533,3,65533,3,303,3,314,3,65533,3,692,3
623,3,1676,3,65533,3,65533,3,315,3,308,3,65533,3,692,3
623,3,1676,3,65533,3,65533,3,428,3,304,3,65533,3,692,3
623,3,1676,3,65533,3,65533,3,431,3,321,3,65533,3,692,3
623,3,1675,3,65533,3,65533,3,546,3,1547,3,65533,3,692,3
621,3,1676,3,65533,3,65533,3,65533,3,2793,3,65533,3,692,3
621,3,1675,3,65533,3,65533,3,65533,3,2796,3,65533,3,692,3
623,3,1676,3,65533,3,65533,3,468,3,2794,3,65533,3,692,3
621,3,1676,3,65533,3,65533,3,65533,3,2793,3,65533,3,692,3
621,3,1675,3,65533,3,65533,3,65533,3,2794,3,65533,3,692,3
619,3,1676,3,65533,3,65533,3,540,3,2221,3,65533,3,692,3
621,3,1675,3,65533,3,65533,3,392,3,93,3,65533,3,692,3
621,3,1676,3,65533,3,65533,3,315,3,51,3,65533,3,692,3
621,3,1676,3,65533,3,65533,3,295,3,107,3,65533,3,692,3
621,3,1675,3,65533,3,65533,3,300,3,65,3,65533,3,692,3
623,3,1676,3,65533,3,65533,3,65533,3,72,3,65533,3,692,3
621,3,1676,3,836,3,65533,3,65533,3,71,3,65533,3,692,3
621,3,1676,3,65533,3,65533,3,288,3,93,3,65533,3,692,3
623,3,1676,3,65533,3,65533,3,285,3,140,3,65533,3,692,3
623,3,1676,3,65533,3,65533,3,285,3,142,3,65533,3,692,3
623,3,1675,3,65533,3,65533,3,293,3,125,3,65533,3,692,3
624,3,1676,3,65533,3,65533,3,292,3,166,3,65533,3,692,3
621,3,1675,3,65533,3,65533,3,295,3,213,3,65533,3,695,3
621,3,1676,3,65533,3,65533,3,65533,3,213,3,65533,3,692,3
621,3,1676,3,65533,3,65533,3,286,3,227,3,65533,3,692,3
626,3,1676,3,65533,3,65533,3,291,3,256,3,65533,3,692,3
626,3,1676,3,65533,3,65533,3,315,3,293,3,65533,3,692,3
626,3,1676,3,65533,3,65533,3,466,3,306,3,65533,3,694,3
626,3,1676,3,65533,3,65533,3,573,3,400,3,65533,3,695,3
626,3,1676,3,65533,3,65533,3,65533,3,458,3,65533,3,692,3
626,3,1676,3,65533,3,65533,3,571,3,536,3,65533,3,694,3
626,3,1676,3,65533,3,65533,3,65533,3,602,3,65533,3,694,3
626,3,1676,3,65533,3,65533,3,65533,3,662,3,65533,3,694,3
628,3,1675,3,65533,3,65533,3,1167,3,694,3,65533,3,694,3
623,3,1676,3,65533,3,65533,3,1167,3,797,3,65533,3,694,3
621,3,1675,3,65533,3,65533,3,1164,3,839,3,65533,3,695,3
621,3,1673,3,65533,3,65533,3,1164,3,817,3,65533,3,692,3
623,3,1676,3,65533,3,65533,3,1164,3,709,3,65533,3,692,3
621,3,1676,3,65533,3,65533,3,1164,3,681,3,65533,3,692,3
621,3,1676,3,65533,3,65533,3,1160,3,669,3,65533,3,692,3
623,3,1676,3,65533,3,65533,3,1160,3,662,3,65533,3,692,3
623,3,1674,3,65533,3,65533,3,1160,3,619,3,590,3,692,3
623,3,1676,3,65533,3,65533,3,1155,3,2798,3,542,3,692,3
631,3,1673,3,65533,3,65533,3,1153,3,2796,3,566,3,692,3
624,3,1676,3,65533,3,65533,3,1152,3,2796,3,488,3,692,3
624,3,1674,3,65533,3,65533,3,1158,3,2798,3,516,3,691,3
626,3,1676,3,65533,3,65533,3,1155,3,2798,3,534,3,691,3
626,3,1673,3,65533,3,65533,3,1155,3,2798,3,556,3,691,3
624,3,1675,3,65533,3,65533,3,1155,3,2585,3,637,3,692,3
624,3,1676,3,65533,3,65533,3,1158,3,2796,3,576,3,691,3
624,3,1676,3,65533,3,65533,3,1160,3,2583,3,579,3,692,3
626,3,1676,3,65533,3,65533,3,1160,3,2577,3,642,3,691,3
626,3,1676,3,65533,3,65533,3,1161,3,2574,3,627,3,691,3
624,3,1676,3,65533,3,65533,3,1137,3,2574,3,698,3,691,3
626,3,1676,3,65533,3,65533,3,1132,3,2569,3,449,3,692,3
626,3,1676,3,65533,3,65533,3,1165,3,2568,3,391,3,692,3
626,3,1676,3,65533,3,65533,3,65533,3,2569,3,65533,3,692,3
624,3,1676,3,65533,3,65533,3,65533,3,2572,3,233,3,692,3
626,3,1676,3,65533,3,65533,3,65533,3,2572,3,159,3,240,3
626,3,1676,3,65533,3,65533,3,65533,3,2573,3,65533,3,134,3
626,3,1676,3,65533,3,65533,3,65533,3,2567,3,65533,3,158,3
626,3,1676,3,65533,3,65533,3,65533,3,2570,3,65533,3,94,3
626,3,1676,3,65533,3,65533,3,65533,3,2571,3,65533,3,93,3
218,3,1676,3,65533,3,65533,3,65533,3,2571,3,65533,3,691,3
266,3,1676,3,65533,3,65533,3,65533,3,2573,3,65533,3,691,3
82,3,1677,3,65533,3,65533,3,65533,3,2570,3,65533,3,694,3
95,3,1676,3,65533,3,65533,3,65533,3,2568,3,65533,3,694,3
675,3,1676,3,65533,3,65533,3,65533,3,2568,3,65533,3,692,3
673,3,1676,3,65533,3,65533,3,65533,3,2566,3,65533,3,694,3
675,3,1676,3,65533,3,65533,3,65533,3,2564,3,65533,3,694,3
678,3,210,3,65533,3,65533,3,65533,3,2565,3,65533,3,692,3
623,3,223,3,65533,3,65533,3,65533,3,2565,3,65533,3,692,3
628,3,128,3,65533,3,65533,3,65533,3,2565,3,65533,3,692,3
623,3,109,3,65533,3,65533,3,65533,3,2565,3,65533,3,692,3
623,3,118,3,65533,3,65533,3,65533,3,2565,3,65533,3,692,3
621,3,112,3,65533,3,65533,3,65533,3,2562,3,65533,3,694,3
623,3,119,3,65533,3,65533,3,65533,3,2572,3,65533,3,692,3
623,3,156,3,65533,3,65533,3,65533,3,2567,3,65533,3,695,3
623,3,246,3,65533,3,65533,3,65533,3,2569,3,65533,3,692,3
621,3,250,3,65533,3,65533,3,65533,3,2572,3,65533,3,125,3
678,3,269,3,65533,3,65533,3,65533,3,2579,3,65533,3,65533,3
678,3,246,3,65533,3,65533,3,65533,3,2799,3,65533,3,25,3
678,3,242,3,65533,3,65533,3,65533,3,2743,3,65533,3,88,3
675,3,244,3,230,3,65533,3,65533,3,2579,3,65533,3,129,3
678,3,241,3,228,3,65533,3,65533,3,2572,3,65533,3,83,3
678,3,242,3,225,3,65533,3,65533,3,2571,3,65533,3,105,3
678,3,253,3,234,3,65533,3,65533,3,2567,3,65533,3,129,3
678,3,1676,3,234,3,65533,3,65533,3,2569,3,65533,3,187,3
678,3,244,3,234,3,65533,3,65533,3,2569,3,65533,3,235,3
678,3,241,3,228,3,65533,3,65533,3,2567,3,65533,3,312,3
678,3,252,3,228,3,65533,3,65533,3,2567,3,65533,3,394,3
678,3,1675,3,234,3,65533,3,65533,3,2569,3,65533,3,408,3
675,3,1673,3,234,3,65533,3,65533,3,2572,3,65533,3,410,3
676,3,231,3,65533,3,65533,3,65533,3,2577,3,65533,3,406,3
675,3,234,3,65533,3,65533,3,65533,3,2577,3,65533,3,692,3
678,3,267,3,833,3,65533,3,65533,3,2580,3,65533,3,692,3
626,3,240,3,65533,3,65533,3,65533,3,2579,3,65533,3,692,3
612,3,167,3,65533,3,65533,3,65533,3,2579,3,65533,3,692,3
614,3,194,3,65533,3,65533,3,65533,3,2577,3,65533,3,691,3
614,3,194,3,235,3,65533,3,65533,3,2574,3,65533,3,692,3
614,3,190,3,234,3,65533,3,65533,3,2580,3,65533,3,692,3
614,3,189,3,65533,3,65533,3,65533,3,2585,3,65533,3,692,3
612,3,185,3,65533,3,65533,3,65533,3,2577,3,65533,3,692,3
613,3,190,3,65533,3,65533,3,65533,3,2801,3,65533,3,694,3
""
